,index,GA_EventID,DATESTR,DATENUM,TYPE,DEPENDENCE,LON,LAT,DEP,LOCSRC,PREFMW,PREFMWSRC,PREFMS,PREFMSSRC,PREFmb,PREFmbSRC,PREFML,PREFMLSRC,MLREGION,REVML,MX_ORIGML,MX_TYPE,MX_REVML,MX_REVMLTYPE,MX_REVMLSRC,MS2MW,mb2MW,ML2MW,PREFMW.1,PREFMWSRC.1,COMM,MLa_net,MLa01_net,MLa05_net,MLa075_net,MLa_nob,MLa01_nob,MLa05_nob,MLa075_nob,Region,MLa_dmn,MLa_dmx,MLa05_dmn,MLa05_dmx,MLa075_dmn,MLa075_dmx,MLa01_dmn,MLa01_dmx,Catalogue,Event Type,AntelopeID,AntelopeML,SeiscompML
3164,,ga2019sfqwwa,2019-09-16 00:45:49,,,,120.1936417,-18.49490929,10.0,,,,,,,,,,,,,,,,,,,,,,,2.782035282,2.698180726,2.047185316,1.8563355055000001,1.0,2.0,5.0,10.0,SWAustralia,298.87080970317635,772.4921597845835,298.87080970317635,772.4921597845835,298.87080970317635,772.4921597845835,298.87080970317635,772.4921597845835,SeisComP,earthquake,,,2.410228364
3165,,ga2019sfvglw,2019-09-16 02:57:57,,,,119.507515,-17.85022354,10.0,,,,,,,,,,,,,,,,,,,,,,,2.816029345,2.815813605,2.5107316475,2.4476333940000004,7.0,5.0,16.0,16.0,SWAustralia,263.27393506663844,764.7572037064706,263.27393506663844,764.7572037064706,263.27393506663844,764.7572037064706,263.27393506663844,764.7572037064706,SeisComP,earthquake,,,2.610653737
3166,,ga2019sfytre,2019-09-16 04:43:49,,,,117.6798401,-30.38661766,10.0,,,,,,,,,,,,,,,,,,,,,,,2.970622025,2.979005061,2.9941256925,2.95111369,10.0,9.0,12.0,12.0,SWAustralia,96.55855199298605,748.3498419120634,96.55855199298605,748.3498419120634,96.55855199298605,748.3498419120634,96.55855199298605,748.3498419120634,SeisComP,earthquake,,,2.913969105
3167,,ga2019sghigs,2019-09-16 09:02:08,,,,117.6487656,-30.39682388,10.0,,,,,,,,,,,,,,,,,,,,,,,2.66253426,2.657414536,2.304728395,2.5966402155,4.0,4.0,6.0,4.0,SWAustralia,93.3792698669909,747.8840955866789,93.3792698669909,747.8840955866789,93.3792698669909,747.8840955866789,93.3792698669909,747.8840955866789,SeisComP,earthquake,,,2.006948481
3168,,ga2019sgwmhn,2019-09-16 16:39:21,,,,117.2939377,-32.52807617,10.0,,,,,,,,,,,,,,,,,,,,,,,2.335881779,2.3368660745,2.050070337,2.0288818475,7.0,4.0,6.0,8.0,SWAustralia,44.616334211016785,665.4896359465622,44.616334211016785,665.4896359465622,44.616334211016785,665.4896359465622,44.616334211016785,665.4896359465622,SeisComP,earthquake,,,2.107684722
3169,,ga2019shhfnc,2019-09-16 22:03:22,,,,120.225174,-18.16677284,10.0,,,,,,,,,,,,,,,,,,,,,,,3.1027232245,3.079450913,3.069657199,3.054802105,16.0,16.0,17.0,17.0,SWAustralia,182.21822659703042,797.6892052610498,182.21822659703042,797.6892052610498,182.21822659703042,797.6892052610498,182.21822659703042,797.6892052610498,SeisComP,earthquake,,,2.902380528
3170,,ga2019shkycm,2019-09-16 23:55:33,,,,120.2099304,-18.46785927,10.0,,,,,,,,,,,,,,,,,,,,,,,2.6407695655000003,2.6836100835,2.1501080540000004,2.084386357,2.0,2.0,10.0,15.0,SWAustralia,302.104832695924,775.6804715070153,302.104832695924,775.6804715070153,302.104832695924,775.6804715070153,302.104832695924,775.6804715070153,SeisComP,earthquake,,,2.324432717
3171,,ga2019shsixj,2019-09-17 03:39:10,,,,117.71492,-30.43667793,10.0,,,,,,,,,,,,,,,,,,,,,,,2.79565874,2.77672618,2.8591863425,2.804628392,7.0,8.0,12.0,11.0,SWAustralia,98.52877066056828,754.8389984688499,98.52877066056828,754.8389984688499,98.52877066056828,754.8389984688499,98.52877066056828,754.8389984688499,SeisComP,earthquake,,,2.709631756
3172,,ga2019siswtb,2019-09-17 16:59:48,,,,117.5644989,-30.41563797,10.0,,,,,,,,,,,,,,,,,,,,,,,2.611545205,2.3311464735,1.951186178,1.937182094,5.0,4.0,3.0,4.0,SWAustralia,85.01851444026236,745.8283359743687,85.01851444026236,745.8283359743687,85.01851444026236,745.8283359743687,85.01851444026236,745.8283359743687,SeisComP,earthquake,,,2.093483798
3173,,ga2019siuekc,2019-09-17 17:38:50,,,,117.604599,-30.4312706,10.0,,,,,,,,,,,,,,,,,,,,,,,1.995385122,2.006076917,2.048272564,1.8560656930000001,3.0,3.0,3.0,4.0,SWAustralia,88.31945025367298,749.187583427633,88.31945025367298,749.187583427633,88.31945025367298,749.187583427633,88.31945025367298,749.187583427633,SeisComP,earthquake,,,2.063479159
3174,,ga2019sixqqx,2019-09-17 19:23:34,,,,117.7111969,-30.32171822,10.0,,,,,,,,,,,,,,,,,,,,,,,2.317455279,2.310441297,2.310644493,2.27069559,3.0,3.0,4.0,5.0,SWAustralia,101.56462323449115,743.5732466986917,101.56462323449115,743.5732466986917,101.56462323449115,743.5732466986917,101.56462323449115,743.5732466986917,SeisComP,earthquake,,,2.308721061
3175,,ga2019sjjpoq,2019-09-18 01:24:24,,,,117.6831818,-30.43534088,10.0,,,,,,,,,,,,,,,,,,,,,,,3.222945072,3.609251094,2.391227868,2.272802563,5.0,4.0,7.0,9.0,SWAustralia,95.57780141224374,753.2225221331872,95.57780141224374,753.2225221331872,95.57780141224374,753.2225221331872,95.57780141224374,753.2225221331872,SeisComP,earthquake,,,2.568404572
3176,,ga2019sjmivn,2019-09-18 02:47:08,,,,117.647171,-30.40616989,10.0,,,,,,,,,,,,,,,,,,,,,,,2.892855411,2.870910059,2.880748392,3.284189301,2.0,2.0,4.0,5.0,SWAustralia,92.96421684561099,748.7161822919968,92.96421684561099,748.7161822919968,92.96421684561099,748.7161822919968,92.96421684561099,748.7161822919968,SeisComP,earthquake,,,2.041820234
3177,,ga2019sjmzhg,2019-09-18 03:06:11,,,,117.8123322,-30.39289474,10.0,,,,,,,,,,,,,,,,,,,,,,,3.458998019,3.446626083,3.4106507345,3.3689176605,14.0,12.0,14.0,14.0,SWAustralia,108.72173632109057,755.26411363937,108.72173632109057,755.26411363937,108.72173632109057,755.26411363937,108.72173632109057,755.26411363937,SeisComP,earthquake,,,3.310634256
3178,,ga2019sjoznn,2019-09-18 04:06:51,,,,117.6734848,-30.45254517,10.0,,,,,,,,,,,,,,,,,,,,,,,2.292116709,2.305076252,2.284772166,1.983675116,1.0,1.0,1.0,2.0,SWAustralia,94.27755676625662,754.4385156626128,94.27755676625662,754.4385156626128,94.27755676625662,754.4385156626128,94.27755676625662,754.4385156626128,SeisComP,earthquake,,,2.376978968
3179,,ga2019sjrfrv,2019-09-18 05:14:16,,,,117.7273178,-30.32802963,10.0,,,,,,,,,,,,,,,,,,,,,,,2.7374308335,2.652336667,2.52004967,2.51923388,4.0,3.0,7.0,9.0,SWAustralia,102.811180662818,744.9507741475566,102.811180662818,744.9507741475566,102.811180662818,744.9507741475566,102.811180662818,744.9507741475566,SeisComP,earthquake,,,2.66444487
3180,,ga2019skpnfq,2019-09-18 17:27:14,,,,117.6668396,-30.41239548,10.0,,,,,,,,,,,,,,,,,,,,,,,3.300258816,3.292732652,2.09580961,1.921913946,1.0,1.0,1.0,3.0,SWAustralia,94.62523149250275,750.2363713681526,94.62523149250275,750.2363713681526,94.62523149250275,750.2363713681526,94.62523149250275,750.2363713681526,SeisComP,earthquake,,,2.129717235
3181,,ga2019skthld,2019-09-18 19:21:03,,,,118.5204468,-30.56274986,10.0,,,,,,,,,,,,,,,,,,,,,,,3.005864022,2.972226259,3.0265011485,2.3578727275,3.0,3.0,4.0,4.0,SWAustralia,135.4622808911196,549.7477671542306,135.4622808911196,549.7477671542306,135.4622808911196,549.7477671542306,135.4622808911196,549.7477671542306,SeisComP,earthquake,,,2.201190472
3182,,ga2019slwbbc,2019-09-19 09:48:44,,,,117.77668,-31.61544418,5.171419144,,,,,,,,,,,,,,,,,,,,,,,2.8754698475000002,1.733650866,2.3495191185,1.955823826,2.0,1.0,2.0,3.0,SWAustralia,3.382199683015818,582.850516878969,3.382199683015818,582.850516878969,3.382199683015818,582.850516878969,3.382199683015818,582.850516878969,SeisComP,earthquake,,,1.951284259
3183,,ga2019smcyop,2019-09-19 13:17:02,,,,120.2189713,-18.37260818,10.0,,,,,,,,,,,,,,,,,,,,,,,2.949219208,2.942447316,2.801837814,2.783591888,1.0,2.0,15.0,15.0,SWAustralia,168.35348553987072,782.9067807599847,168.35348553987072,782.9067807599847,168.35348553987072,782.9067807599847,168.35348553987072,782.9067807599847,SeisComP,earthquake,,,2.834018324
3184,,ga2019smemjo,2019-09-19 14:03:13,,,,120.2328873,-18.09106827,10.0,,,,,,,,,,,,,,,,,,,,,,,2.906507581,2.875604758,2.708741721,2.67912363,11.0,11.0,15.0,15.0,SWAustralia,187.34256861446778,572.3454203412101,187.34256861446778,572.3454203412101,187.34256861446778,572.3454203412101,187.34256861446778,572.3454203412101,SeisComP,earthquake,,,2.741366774
3185,,ga2019smhtpn,2019-09-19 15:42:11,,,,117.649086,-30.43871307,10.0,,,,,,,,,,,,,,,,,,,,,,,2.825667747,2.8840788799999997,2.3279501445,2.4976672229999997,3.0,4.0,4.0,4.0,SWAustralia,92.2983524475159,751.9635726348231,92.2983524475159,751.9635726348231,92.2983524475159,751.9635726348231,92.2983524475159,751.9635726348231,SeisComP,earthquake,,,2.177883667
3186,,ga2019smvocs,2019-09-19 22:38:12,,,,134.1036835,-19.85852623,10.0,,,,,,,,,,,,,,,,,,,,,,,2.9386254105000003,2.9133604584999997,2.8988140775,2.8889528995,6.0,6.0,6.0,6.0,SWAustralia,28.09758474342651,731.2700481321958,28.09758474342651,731.2700481321958,28.09758474342651,731.2700481321958,28.09758474342651,731.2700481321958,SeisComP,earthquake,,,2.978419564
3187,,ga2019soeptu,2019-09-20 16:16:07,,,,120.1854401,-18.25185585,10.0,,,,,,,,,,,,,,,,,,,,,,,2.8678820765,2.864799961,2.629858223,2.5921210830000003,4.0,6.0,15.0,16.0,SWAustralia,179.30485891103515,788.4771435192149,179.30485891103515,788.4771435192149,179.30485891103515,788.4771435192149,179.30485891103515,788.4771435192149,SeisComP,earthquake,,,2.795701108
3188,,ga2019soiflv,2019-09-20 18:04:43,,,,120.1719513,-18.17001534,10.0,,,,,,,,,,,,,,,,,,,,,,,2.9216750339999997,2.879423138,2.738461439,2.68841312,8.0,8.0,16.0,16.0,SWAustralia,186.2048418663012,793.1168802712206,186.2048418663012,793.1168802712206,186.2048418663012,793.1168802712206,186.2048418663012,793.1168802712206,SeisComP,earthquake,,,2.998460802
3189,,ga2019soplss,2019-09-20 21:43:22,,,,117.6635056,-30.47807884,10.0,,,,,,,,,,,,,,,,,,,,,,,2.112827881,2.10268637,2.976738801,2.9791336905,3.0,3.0,5.0,6.0,SWAustralia,92.82223114299092,756.4548805360592,92.82223114299092,756.4548805360592,92.82223114299092,756.4548805360592,92.82223114299092,756.4548805360592,SeisComP,earthquake,,,2.394885005
3190,,ga2019sqbjlo,2019-09-21 16:47:15,,,,117.6076202,-30.42098999,10.0,,,,,,,,,,,,,,,,,,,,,,,3.2866263005,2.851811644,2.4201523705,2.185433275,2.0,3.0,4.0,3.0,SWAustralia,88.87454195009755,748.3257841369118,88.87454195009755,748.3257841369118,88.87454195009755,748.3257841369118,88.87454195009755,748.3257841369118,SeisComP,earthquake,,,2.061824
3191,,ga2019srrekr,2019-09-22 13:48:39,,,,145.8224487,-38.41559982,10.0,,,,,,,,,,,,,,,,,,,,,,,3.0875783255,3.154181434,2.941141484,2.852290854,6.0,7.0,15.0,17.0,SEAustralia,76.47251456583129,763.1538752519258,76.47251456583129,763.1538752519258,76.47251456583129,763.1538752519258,76.47251456583129,763.1538752519258,SeisComP,earthquake,,,2.736327428
3192,,ga2019ssmlkn,2019-09-23 00:30:23,,,,146.91185,-38.09899139,10.0,,,,,,,,,,,,,,,,,,,,,,,3.5588707275,3.5563254105,3.476516956,3.242885879,6.0,6.0,7.0,11.0,SEAustralia,138.13483445549366,788.0148045192815,138.13483445549366,788.0148045192815,138.13483445549366,788.0148045192815,138.13483445549366,788.0148045192815,SeisComP,earthquake,,,2.3834276
3193,,ga2019sswder,2019-09-23 05:22:34,,,,120.1388168,-18.39451408,10.0,,,,,,,,,,,,,,,,,,,,,,,2.727613573,2.6956471705,2.293857632,2.0171007465,1.0,2.0,1.0,2.0,SWAustralia,308.99772122503475,774.7547802017328,308.99772122503475,774.7547802017328,308.99772122503475,774.7547802017328,308.99772122503475,774.7547802017328,SeisComP,earthquake,,,2.388668785
3194,,ga2019suovtd,2019-09-24 03:51:39,,,,120.2309418,-18.15625954,10.0,,,,,,,,,,,,,,,,,,,,,,,4.111269596,4.12873127,4.096987792,4.090850982,17.0,17.0,17.0,17.0,SWAustralia,182.548113644797,798.8996375539622,182.548113644797,798.8996375539622,182.548113644797,798.8996375539622,182.548113644797,798.8996375539622,SeisComP,earthquake,,,4.001177356
3195,,ga2019suukla,2019-09-24 06:39:35,,,,117.6818695,-30.44872093,10.0,,,,,,,,,,,,,,,,,,,,,,,2.498297815,2.516040325,2.3166376095,2.444794159,5.0,5.0,6.0,7.0,SWAustralia,95.15042395850851,754.4579416885806,95.15042395850851,754.4579416885806,95.15042395850851,754.4579416885806,95.15042395850851,754.4579416885806,SeisComP,earthquake,,,2.166326722
3196,,ga2019svgbxf,2019-09-24 12:31:44,,,,117.6236267,-30.40256882,10.0,,,,,,,,,,,,,,,,,,,,,,,2.605022858,2.571699028,2.084631475,2.002384661,5.0,5.0,5.0,6.0,SWAustralia,90.88102923899777,747.2737852034228,90.88102923899777,747.2737852034228,90.88102923899777,747.2737852034228,90.88102923899777,747.2737852034228,SeisComP,earthquake,,,2.002730321
3197,,ga2019swyhrf,2019-09-25 10:45:59,,,,148.7827301,-36.20778656,2.642744303,,,,,,,,,,,,,,,,,,,,,,,3.1999711045,3.194598007,3.2222312410000002,3.197991441,18.0,19.0,24.0,25.0,SEAustralia,27.918405718918503,757.6925026153073,27.918405718918503,757.6925026153073,27.918405718918503,757.6925026153073,27.918405718918503,757.6925026153073,SeisComP,earthquake,,,3.021976593
3198,,ga2019sxrpjb,2019-09-25 20:27:34,,,,120.2318344,-18.35363197,10.0,,,,,,,,,,,,,,,,,,,,,,,3.515943609,3.5060573245,3.484621426,3.50085015,16.0,16.0,17.0,17.0,SWAustralia,168.51101347277793,785.2738259303446,168.51101347277793,785.2738259303446,168.51101347277793,785.2738259303446,168.51101347277793,785.2738259303446,SeisComP,earthquake,,,3.144195978
3199,,ga2019sywfmc,2019-09-26 11:52:04,,,,117.1707001,-30.56393242,10.0,,,,,,,,,,,,,,,,,,,,,,,2.844567082,2.849172463,2.707757527,2.752754238,6.0,6.0,11.0,13.0,SWAustralia,44.62894852495566,743.5484243835124,44.62894852495566,743.5484243835124,44.62894852495566,743.5484243835124,44.62894852495566,743.5484243835124,SeisComP,earthquake,,,2.516068996
3200,,ga2019syxwws,2019-09-26 12:42:27,,,,117.7138214,-30.39937973,10.0,,,,,,,,,,,,,,,,,,,,,,,2.808390619,2.817963931,2.5921018005,2.724071869,8.0,9.0,10.0,12.0,SWAustralia,99.35503994721613,751.1838863503326,99.35503994721613,751.1838863503326,99.35503994721613,751.1838863503326,99.35503994721613,751.1838863503326,SeisComP,earthquake,,,2.388099022
3201,,ga2019syylwx,2019-09-26 12:59:49,,,,117.8177567,-30.38992119,10.0,,,,,,,,,,,,,,,,,,,,,,,2.894881143,2.909947374,2.564523803,2.5564784615000002,5.0,5.0,9.0,10.0,SWAustralia,109.30527993669583,755.2411085038119,109.30527993669583,755.2411085038119,109.30527993669583,755.2411085038119,109.30527993669583,755.2411085038119,SeisComP,earthquake,,,2.40527412
3202,,ga2019szbnqf,2019-09-26 14:32:21,,,,117.7117615,-30.44861603,10.0,,,,,,,,,,,,,,,,,,,,,,,2.372604142,2.377641418,2.339110854,2.283911717,3.0,3.0,7.0,9.0,SWAustralia,97.9687178328414,755.8452472584647,97.9687178328414,755.8452472584647,97.9687178328414,755.8452472584647,97.9687178328414,755.8452472584647,SeisComP,earthquake,,,2.066185482
3203,,ga2019szcxsn,2019-09-26 15:14:14,,,,117.6944199,-30.46902466,10.0,,,,,,,,,,,,,,,,,,,,,,,2.4311443845,2.48084592,2.4133215000000003,2.386590271,2.0,3.0,6.0,7.0,SWAustralia,95.91821519983405,757.0109417064447,95.91821519983405,757.0109417064447,95.91821519983405,757.0109417064447,95.91821519983405,757.0109417064447,SeisComP,earthquake,,,2.194692034
3204,,ga2019szegav,2019-09-26 15:55:07,,,,120.2317657,-18.36915207,10.0,,,,,,,,,,,,,,,,,,,,,,,2.553431679,2.528350638,2.029093975,1.851796689,8.0,8.0,3.0,7.0,SWAustralia,313.2613042943747,784.2065001369721,313.2613042943747,784.2065001369721,313.2613042943747,784.2065001369721,313.2613042943747,784.2065001369721,SeisComP,earthquake,,,2.17223442
3205,,ga2019szhhoh,2019-09-26 17:26:26,,,,117.5933685,-30.46438408,10.0,,,,,,,,,,,,,,,,,,,,,,,2.255153151,2.71880902,2.310557056,2.132646541,4.0,7.0,6.0,7.0,SWAustralia,86.47513853495504,751.9010390045897,86.47513853495504,751.9010390045897,86.47513853495504,751.9010390045897,86.47513853495504,751.9010390045897,SeisComP,earthquake,,,2.302664527
3206,,ga2019szjqmb,2019-09-26 18:37:05,,,,117.6621933,-30.38874626,10.0,,,,,,,,,,,,,,,,,,,,,,,2.7487317549999997,2.9429561525,2.4427971834999997,2.2240904875,4.0,6.0,8.0,10.0,SWAustralia,94.86111551779464,747.7284430878366,94.86111551779464,747.7284430878366,94.86111551779464,747.7284430878366,94.86111551779464,747.7284430878366,SeisComP,earthquake,,,2.245721287
3207,,ga2019szkdbw,2019-09-26 18:51:45,,,,120.1455917,-18.45280457,10.0,,,,,,,,,,,,,,,,,,,,,,,2.553812519,2.524694258,2.165884316,2.05698854,9.0,7.0,13.0,15.0,SWAustralia,302.70891803663574,771.3299344199728,302.70891803663574,771.3299344199728,302.70891803663574,771.3299344199728,302.70891803663574,771.3299344199728,SeisComP,earthquake,,,2.22869009
3208,,ga2019tahpaw,2019-09-27 06:38:55,,,,149.0594635,-32.76672363,10.0,,,,,,,,,,,,,,,,,,,,,,,2.769747047,2.817444555,2.609802181,2.62302017,14.0,14.0,18.0,21.0,SEAustralia,197.77210408973093,795.9894168733441,197.77210408973093,795.9894168733441,197.77210408973093,795.9894168733441,197.77210408973093,795.9894168733441,SeisComP,earthquake,,,2.599627965
3209,,ga2019tatyto,2019-09-27 12:52:50,,,,117.7417374,-30.31859207,10.0,,,,,,,,,,,,,,,,,,,,,,,2.479669318,2.473117872,2.2673287660000003,2.0057991939999997,1.0,1.0,2.0,4.0,SWAustralia,104.45748944996299,744.7352584277984,104.45748944996299,744.7352584277984,104.45748944996299,744.7352584277984,104.45748944996299,744.7352584277984,SeisComP,earthquake,,,2.503318782
3210,,ga2019tbskvj,2019-09-28 01:11:00,,,,117.6540451,-30.39097595,10.0,,,,,,,,,,,,,,,,,,,,,,,2.0655921575000002,2.076233233,2.263254958,2.045502504,2.0,3.0,4.0,5.0,SWAustralia,94.04042072076238,747.5635635752767,94.04042072076238,747.5635635752767,94.04042072076238,747.5635635752767,94.04042072076238,747.5635635752767,SeisComP,earthquake,,,2.234920076
3211,,ga2019tcziic,2019-09-28 17:42:55,,,,120.1488876,-18.32743073,10.0,,,,,,,,,,,,,,,,,,,,,,,3.2576030795,2.575106526,2.252429827,2.193020909,2.0,4.0,13.0,15.0,SWAustralia,177.2850937245366,780.215885303986,177.2850937245366,780.215885303986,177.2850937245366,780.215885303986,177.2850937245366,780.215885303986,SeisComP,earthquake,,,2.545026202
3212,,ga2019temuch,2019-09-29 13:34:11,,,,120.3314056,-18.6957531,10.0,,,,,,,,,,,,,,,,,,,,,,,2.5219324325,2.5363975190000003,2.315558652,2.290347303,6.0,4.0,15.0,15.0,SWAustralia,279.83280710728593,770.9443824532823,279.83280710728593,770.9443824532823,279.83280710728593,770.9443824532823,279.83280710728593,770.9443824532823,SeisComP,earthquake,,,2.371881146
3213,,ga2019teqkfr,2019-09-29 15:23:22,,,,125.2880096,-29.39068031,10.0,,,,,,,,,,,,,,,,,,,,,,,2.923230437,2.991364874,2.944935659,2.932973171,3.0,3.0,5.0,5.0,SWAustralia,308.2789847078559,763.095858511801,308.2789847078559,763.095858511801,308.2789847078559,763.095858511801,308.2789847078559,763.095858511801,SeisComP,earthquake,,,2.424834494
3214,,ga2019tggatu,2019-09-30 12:19:38,,,,114.4935913,-27.49080276,10.0,,,,,,,,,,,,,,,,,,,,,,,2.890852541,2.893829016,2.8051617405,2.837077613,1.0,1.0,6.0,7.0,SWAustralia,231.4540671897717,689.2329447707394,231.4540671897717,689.2329447707394,231.4540671897717,689.2329447707394,231.4540671897717,689.2329447707394,SeisComP,earthquake,,,2.904877984
3215,,ga2019tghfkm,2019-09-30 12:55:10,,,,122.4656067,-32.60466003,10.0,,,,,,,,,,,,,,,,,,,,,,,3.268722173,3.510308318,3.6253894884999998,2.4886071025,4.0,4.0,2.0,6.0,SWAustralia,132.70426465591004,759.2944250815543,132.70426465591004,759.2944250815543,132.70426465591004,759.2944250815543,132.70426465591004,759.2944250815543,SeisComP,earthquake,,,2.036949521
3216,,ga2019thdvnl,2019-10-01 00:17:37,,,,114.1381149,-19.58315659,10.0,,,,,,,,,,,,,,,,,,,,,,,3.741073365,3.7353826884999997,3.7198986275,3.723871924,17.0,16.0,16.0,17.0,SWAustralia,338.9282550801266,775.2627493016155,338.9282550801266,775.2627493016155,338.9282550801266,775.2627493016155,338.9282550801266,775.2627493016155,SeisComP,earthquake,,,3.550661489
3217,,ga2019thfnkh,2019-10-01 01:08:20,,,,120.174202,-18.65288544,10.0,,,,,,,,,,,,,,,,,,,,,,,2.552733578,2.517051744,2.2959450055,2.265281388,9.0,13.0,14.0,14.0,SWAustralia,281.2835619384425,760.3279348070614,281.2835619384425,760.3279348070614,281.2835619384425,760.3279348070614,281.2835619384425,760.3279348070614,SeisComP,earthquake,,,2.249786559
3218,,ga2019thsvvn,2019-10-01 07:50:39,,,,120.2455292,-18.09238815,10.0,,,,,,,,,,,,,,,,,,,,,,,2.6460325825,2.626742101,2.2184499344999997,2.0862170444999997,8.0,10.0,8.0,14.0,SWAustralia,343.7305275328866,396.100015096543,343.7305275328866,396.100015096543,343.7305275328866,396.100015096543,343.7305275328866,396.100015096543,SeisComP,earthquake,,,2.466831339
3219,,ga2019thzbtq,2019-10-01 10:58:32,,,,120.1318054,-18.38267326,10.0,,,,,,,,,,,,,,,,,,,,,,,2.61373537,,2.2002832325,2.071139733,1.0,0.0,8.0,13.0,SWAustralia,310.1957618873129,774.9889689467567,310.1957618873129,774.9889689467567,310.1957618873129,774.9889689467567,310.1957618873129,774.9889689467567,SeisComP,earthquake,,,2.264428532
3220,,ga2019tiqolw,2019-10-01 19:46:13,,,,117.1496658,-30.56345177,10.0,,,,,,,,,,,,,,,,,,,,,,,2.225725481,2.4793980835,2.206986371,2.203361945,3.0,4.0,6.0,9.0,SWAustralia,42.63556729158935,742.6498829901187,42.63556729158935,742.6498829901187,42.63556729158935,742.6498829901187,42.63556729158935,742.6498829901187,SeisComP,earthquake,,,2.310310506
3221,,ga2019tiqwli,2019-10-01 19:55:30,,,,118.0690231,-33.31819153,10.0,,,,,,,,,,,,,,,,,,,,,,,3.3638392685,3.368779871,2.738823476,2.087842651,2.0,2.0,1.0,2.0,SWAustralia,88.7448433731207,742.5829351706608,88.7448433731207,742.5829351706608,88.7448433731207,742.5829351706608,88.7448433731207,742.5829351706608,SeisComP,earthquake,,,2.397958272
3222,,ga2019tjknuj,2019-10-02 05:48:51,,,,149.850769,-32.30725098,5.0,,,,,,,,,,,,,,,,,,,,,,,3.154634702,3.128386992,2.9220845984999997,2.848865893,19.0,19.0,20.0,21.0,SEAustralia,154.65887595839172,780.4793597132347,154.65887595839172,780.4793597132347,154.65887595839172,780.4793597132347,154.65887595839172,780.4793597132347,SeisComP,earthquake,,,2.738117907
3223,,ga2019tkoxpd,2019-10-02 21:05:24,,,,145.5509644,-41.72104645,0.8558542728,,,,,,,,,,,,,,,,,,,,,,,3.271987167,2.9737592,3.1405048769999997,3.132284349,7.0,7.0,10.0,8.0,SEAustralia,76.890587844709,784.7757329103051,76.890587844709,784.7757329103051,76.890587844709,784.7757329103051,76.890587844709,784.7757329103051,SeisComP,earthquake,,,2.797766462
